date,open,high,low,close
2015-06-29,32.67,32.7955,31.5,31.5833
2015-06-30,31.9363,32.19,31.763,32.8337
2015-07-01,31.91,32.852,32.4431,32.93
2015-07-02,32.944,31.731,31.9131,31.79
2015-07-06,31.767,33.0414,31.2814,32.7
2015-07-07,32.7339,33.0835,32.4005,32.3362
2015-07-08,31.65,32.45,31.279,32.063
2015-07-09,31.8111,32.445,30.307,30.973
2015-07-10,31.863,31.8553,30.8225,32.18
2015-07-13,31.8075,32.8716,32.55,32.847
2015-07-14,31.57,32.9421,31.66,32.4788
2015-07-15,32.85,33.1697,31.593,32.874
2015-07-16,32.348,33.6446,32.2005,33.2839
2015-07-17,33.79,32.856,32.6351,32.772
2015-07-20,34.2161,34.6712,32.939,33.1623
2015-07-21,34.7173,33.77,33.01,33.1062
2015-07-22,30.7793,32.452,31.2419,32.62
2015-07-23,32.7,32.4611,32.331,32.65
2015-07-24,32.25,32.755,31.95,31.859
2015-07-27,31.8042,32.2209,31.66,31.4401
2015-07-28,31.104,31.6772,31.0031,31.152
2015-07-29,31.1181,31.991,31.8182,31.4701
2015-07-30,30.76,32.0954,30.8051,31.9468
2015-07-31,31.59,32.108,31.5119,31.584
2015-08-03,31.633,31.6752,29.64,30.91
2015-08-04,30.384,30.418,28.3159,28.79
2015-08-05,29.0126,29.51,28.6,29
2015-08-06,29.3194,29.384,28.5303,29.5663
2015-08-07,30.004,29.8344,29.82,29.34
2015-08-10,29.1995,30.3213,30.083,30.65
2015-08-11,30.8175,30.105,29.7131,28.6733
2015-08-12,28.7056,29.32,27.8442,29.85
2015-08-13,29.9,29.2,29.683,28.9758
2015-08-14,28.93,29.4047,29.0769,30.2
2015-08-17,29.65,30.0608,29.29,29.49
2015-08-18,30.4709,30.73,29.8649,30.235
2015-08-19,29.552,29.22,28.99,29.7458
2015-08-20,29.9,28.9226,28.3931,28.5305
2015-08-21,28.8033,28.996,27.2344,26.63
2015-08-24,24.329,28.2,23,26.24
2015-08-25,29.0739,28.8756,26.677,26.012
2015-08-26,26.9034,28.524,27.4234,28.0366
2015-08-27,29.2491,29.43,28.433,28.8
2015-08-28,28.6786,29.5964,28.585,29.4191
2015-08-31,28.4366,28.7533,29,29.45
2015-09-01,28.6683,28.08,27.67,27.37
2015-09-02,28.4756,29.462,27.6522,28.79
2015-09-03,28.2249,29.394,27.56,28.5024
2015-09-04,27.8769,28.6113,27.3624,27.3625
2015-09-08,29.0216,29.01,27.93,28.9638
2015-09-09,28.98,28.602,28.4209,27.5654
2015-09-10,28.8788,28.6296,28.729,28.2602
2015-09-11,28.5754,28.6113,28.1,29.5774
2015-09-14,29.228,30.5406,29.011,29.7897
2015-09-15,30.0155,30.0137,29.276,29.55
2015-09-16,29.6435,29.819,29.96,30.1286
2015-09-17,30.151,29.2931,29.3551,29.2
2015-09-18,28.6265,28.627,29.0882,29.5319
2015-09-21,28.615,29.2168,28.561,29.9969
2015-09-22,29.176,28.623,28.26,29.58
2015-09-23,29.123,29.9,29.609,29.97
2015-09-24,29.0063,30.281,28.6596,29.47
2015-09-25,29.48,30.3732,29.755,28.6945
2015-09-28,29.7223,29.4946,28.4,28.47
2015-09-29,28.5166,28.8411,28.296,28.165
2015-09-30,28.6974,29.032,27.2886,27.975
2015-10-01,27.7268,28.339,27.1982,28.579
2015-10-02,27.343,27.9268,26.9775,28.86
2015-10-05,27.83,28.4354,28.5535,28.646
2015-10-06,28.7666,29.22,28.6535,28.9064
2015-10-07,28.872,28.7071,28.4218,27.82
2015-10-08,27.5831,27.7026,27.5437,27.464
2015-10-09,28.2,29.2,28.7074,28.18
2015-10-12,29.3202,28.3032,28.63,28.4
2015-10-13,27.924,29.3101,28.73,28.0217
2015-10-14,28.8276,28.26,28.23,27.869
2015-10-15,29.0241,29.004,28.7805,28.482
2015-10-16,28.17,29,28.3024,28.18
2015-10-19,28.1,28.9352,28.6907,29.148
2015-10-20,28.199,29.111,28.544,28.4794
2015-10-21,29.3,29.561,29.663,28.48
2015-10-22,29.9733,29.133,29.257,29.618
2015-10-23,29.885,31.152,29.3509,30.79
2015-10-26,29.79,29.6401,29.5,29.28
2015-10-27,29.24,29.721,29.002,28.8675
2015-10-28,29.4394,30.847,29.449,29.91
2015-10-29,30.127,31.6501,30.9263,30.2654
2015-10-30,31.5757,30.387,30.3507,31.281
2015-11-02,31.464,31.32,30.4967,31.003
2015-11-03,31.5302,31.9494,31.14,32.1099
2015-11-04,31.3483,31.07,31.86,30.7
2015-11-05,30.5839,31.8094,31.402,30.89
2015-11-06,31.0587,31.7645,31.166,30.873
2015-11-09,30.32,31.0016,30.6035,31.4147
2015-11-10,30.684,30.8207,29.3401,29.227
2015-11-11,30.2975,30.488,29.7785,30.4245
2015-11-12,29.987,29.409,29.8247,29.24
2015-11-13,29.3,29.9902,28.2915,29.35
2015-11-16,28.759,29.89,28.84,29.2789
2015-11-17,29.76,29.9036,29.47,28.6149
2015-11-18,29.67,29.9955,30.007,29.9838
2015-11-19,29.85,30.3532,30.31,30.683
2015-11-20,29.9,30.06,30.1596,30.431
2015-11-23,30.0163,30.8632,30.474,29.5759
2015-11-24,30.0301,30.3667,30.47,31.03
2015-11-25,30.3023,30.9459,29.78,30.4006
2015-11-27,30.9221,29.6908,29.8,29.5022
2015-11-30,30.2783,30.481,30.1246,29.617
2015-12-01,30.5335,30.7666,29.351,30.092
2015-12-02,29.5104,30.0545,29.51,29.63
2015-12-03,30.2551,30.1126,29.273,29.9
2015-12-04,29.4944,30.6254,29.4604,30.2409
2015-12-07,30.249,30.033,30.803,30.33
2015-12-08,30.38,30.99,30.527,29.5651
2015-12-09,30.55,29.7441,29.62,30.218
2015-12-10,30.11,29.545,29.1345,29.9939
2015-12-11,29.409,29.9939,28.4738,29.479
2015-12-14,29.447,28.65,27.7736,28.4
2015-12-15,28.054,29.1,28.9451,28.4563
2015-12-16,29.0408,28.6233,27.7,28.347
2015-12-17,29.259,28.6448,27.807,27.607
2015-12-18,28.0715,28.29,26.8897,27.4569
2015-12-21,27.33,27.6597,27.6723,28.1153
2015-12-22,27.34,27.47,27.4917,27.2461
2015-12-23,26.9992,27.4801,27.5,28.1806
2015-12-24,28.37,28.53,28.0445,28.146
2015-12-28,27.1249,27.7768,27.6893,26.857
2015-12-29,27.07,28.5629,27.679,28.101
2015-12-30,27.348,28.102,26.839,27.1
2015-12-31,26.7611,27.4955,26.454,27.15
2016-01-04,26.9028,26.578,26.3,27.1285
2016-01-05,27.3507,27.0361,25.8371,26.8074
2016-01-06,26.33,25.7721,26.0335,26.303
2016-01-07,24.93,25.2724,24.6516,24.4695
2016-01-08,25.2129,25.1955,24.3,25.15
2016-01-11,25.6681,25.264,25.255,25.7351
2016-01-12,26.0863,26.3428,25.21,25.98
2016-01-13,26.32,25.3114,24.377,24.3565
2016-01-14,24.75,25.65,24.5,25.74
2016-01-15,24.27,24.9089,24.33,25.4693
2016-01-19,24.6193,24.6905,25.049,24.864
2016-01-20,24.185,24.5938,24.363,24.7153
2016-01-21,25.215,24.58,24.426,24.586
2016-01-22,24.8263,25.956,24.7296,25.715
2016-01-25,25.41,25.4265,25.4787,25.67
2016-01-26,25.3221,25.65,25.0127,26.1774
2016-01-27,24.39,24.8939,24.288,24.197
2016-01-28,24.6156,23.88,23.4513,24.3326
2016-01-29,23.7045,24.776,23.7813,24.64
2016-02-01,24.1282,24.7437,24.73,25.2486
2016-02-02,24.471,25.21,24.17,24.64
2016-02-03,24.1,25.16,23.79,25.2655
2016-02-04,25.002,25.2344,23.8236,24.47
2016-02-05,24.86,24.76,23.9938,24.461
2016-02-08,24.1704,24.992,24.3,24.3832
2016-02-09,23.6149,24.901,23.6822,24.5099
2016-02-10,25.03,24.489,24.348,24.6611
2016-02-11,24.6125,23.94,23.898,24.197
2016-02-12,24.6784,23.654,23.7503,23.5226
2016-02-16,24.318,24.4009,24.1971,25.12
2016-02-17,24.2861,24.5659,24.7765,25.38
2016-02-18,25.35,25.8213,25.0873,24.519
2016-02-19,25,24.89,23.97,25.21
2016-02-22,24.6696,25.198,24.12,24.92
2016-02-23,25.2,24.411,23.6788,24.6268
2016-02-24,24.555,24.536,24.36,24.259
2016-02-25,24.1697,24.92,24.9111,25.4
2016-02-26,25.3,24.7686,25.25,24.9886
2016-02-29,25.396,25.2466,25.144,24.9403
2016-03-01,25.572,26.2845,24.585,25.33
2016-03-02,25.9094,26.2871,25.5,25.416
2016-03-03,26.224,26.2338,25.9334,26.308
2016-03-04,25.6685,26.2891,25.7789,26.0569
2016-03-07,26.5639,26.773,26,26.7219
2016-03-08,25.318,25.84,25.5,26.18
2016-03-09,25.4434,26.42,25.173,26
2016-03-10,25.9298,26.14,25.3159,26.3932
2016-03-11,26.02,25.8,25.818,26.265
2016-03-14,26.3719,26.5016,26.56,26.51
2016-03-15,26.59,26.487,26.8678,27.099
2016-03-16,26.591,26.9954,26.8789,27.4985
2016-03-17,27.64,27.2991,27.36,26.62
2016-03-18,27.556,27.576,27.4073,27.14
2016-03-21,27.4897,27.0252,26.95,27.4053
2016-03-22,27.2592,27.8401,26.5722,27.81
2016-03-23,26.72,26.8541,26.9,27.2359
2016-03-24,27.0971,27.121,26.6632,26.4811
2016-03-28,26.9,27.2389,26.889,26.6704
2016-03-29,27.2556,28.2813,26.46,27.52
2016-03-30,27.7639,27.848,27.28,28.32
2016-03-31,28.51,27.727,28.5,28.4352
2016-04-01,28.347,27.6,27.95,28.8431
2016-04-04,28.067,29.4181,28.0524,28.28
2016-04-05,28.6197,28.0302,27.88,27.5606
2016-04-06,28.3441,29.075,28.5,28.69
2016-04-07,27.6527,27.768,27.2376,27.265
2016-04-08,27.2544,28.6527,27.9893,27.841
2016-04-11,27.4768,28.9352,27.5436,27.496
2016-04-12,28.528,28.41,28.207,27.79
2016-04-13,29,28.807,28,28.26
2016-04-14,28.699,28.3436,28.0838,28.13
2016-04-15,29.3007,28.898,27.946,28.1305
2016-04-18,27.3023,27.7068,27.439,28.01
2016-04-19,27.63,28,27.2309,27.1846
2016-04-20,27.86,27.6315,27.652,27.4054
2016-04-21,26.8941,26.8154,26.86,27.1251
2016-04-22,26.9152,27,26.284,27.24
2016-04-25,27.33,26.5089,26.9398,26.55
2016-04-26,26.7027,26.636,26.0092,27.3118
2016-04-27,25,25.5113,25.08,24.898
2016-04-28,25.1938,25.36,23.9785,24.8535
2016-04-29,24.2835,24.17,23.8383,24.161
2016-05-02,23.6918,23.98,23.4,24.36
2016-05-03,23.63,24.105,24.57,23.872
2016-05-04,24.5,25.17,23.808,23.9056
2016-05-05,23.8,23.9989,23.77,24.3
2016-05-06,23.9266,23.7796,23.3663,23.36
2016-05-09,24.05,23.6889,23.2654,23.3955
2016-05-10,23.8778,24.3952,23.9712,23.743
2016-05-11,23.67,24.4749,23.458,23.5248
2016-05-12,23.64,24.279,22.9666,22.749
2016-05-13,23.6,23.8391,22.8,23.63
2016-05-16,23.8467,24.2352,23.1371,24.13
2016-05-17,24.0815,24.165,23.7684,24.0435
2016-05-18,24.23,24.7546,23.496,24.7
2016-05-19,24.24,24.12,23.4068,23.68
2016-05-20,24.55,24.3826,24.55,24.225
2016-05-23,24.1981,25.1534,24.7113,25.233
2016-05-24,25.506,25.4716,24.9,24.633
2016-05-25,24.672,26.037,25.5364,25.497
2016-05-26,25.19,26.1573,24.8,25.2045
2016-05-27,25.63,26.0426,24.9275,25.4187
2016-05-31,25.7,25.7,24.958,25.85
2016-06-01,24.952,25.588,25.4559,25.567
2016-06-02,24.9,24.68,24.3048,24.45
2016-06-03,25.0808,24.8716,25.1097,25.36
2016-06-06,25.1067,25.6282,25.3191,25.13
2016-06-07,25.1797,25.0316,25.39,25.9154
2016-06-08,25.67,25.74,24.8,24.851
2016-06-09,25.702,26.058,24.904,25.7022
2016-06-10,25.6081,25.9568,24.74,24.8094
2016-06-13,25.4829,24.8,25.221,25.458
2016-06-14,24.56,24.6578,24.2599,24.743
2016-06-15,25.348,24.6925,25.3438,24.978
2016-06-16,24.9398,24.7867,24.2035,25.4421
2016-06-17,24.397,25.1855,24.271,24.3636
2016-06-20,24,25.2229,23.7649,24.514
2016-06-21,23.78,24.4621,24.189,23.9778
2016-06-22,24.6714,24.7436,24.6718,23.8939
2016-06-23,24.96,24.4683,24.1979,24.341
2016-06-24,24.2042,23.7378,23.9358,24.06
2016-06-27,23.65,23.7246,23.739,23.91
2016-06-28,24.195,24.166,23.219,24.2153
2016-06-29,23.9656,23.7263,24.1112,24.3
2016-06-30,24.17,24.361,23.591,24.9
2016-07-01,24.1724,24.2517,24.1548,25.0116
2016-07-05,23.8552,24.9,23.771,24.2028
2016-07-06,24.83,24.881,24.5424,23.9545
2016-07-07,23.93,24.245,24.246,24.497
2016-07-08,25.1123,24.7674,24.9559,24.45
2016-07-11,24.9167,24.8969,24.7034,24.769
2016-07-12,25.0464,25.368,24.9,24.797
2016-07-13,25.3717,24.6566,24.75,24.3902
2016-07-14,24.9623,25.2769,24.46,25.5831
2016-07-15,25.91,26.025,24.681,24.727
2016-07-18,25.776,25.5408,24.93,25.721
2016-07-19,25.13,26,25.859,26.1277
2016-07-20,26,25.672,25.6998,25.42
2016-07-21,25.4223,26.15,25.7754,25.2718
2016-07-22,25.584,25.247,25.5595,24.977
2016-07-25,24.8794,24.84,24.26,24.589
2016-07-26,24.602,24.9895,24.419,24.171
2016-07-27,26.5965,27.2338,25.7889,25.8491
2016-07-28,26.7484,26.2391,25.807,26.76
2016-07-29,27.1976,26.638,26.02,26.3945
2016-08-01,26.1851,27.8643,26.5254,26.5136
2016-08-02,27.3387,27.5432,27,26.87
2016-08-03,27.2724,26.94,27.2149,26.9178
2016-08-04,26.552,27.4,26.33,27.6623
2016-08-05,27.6997,27.8445,26.622,27.26
2016-08-08,28.11,27.7916,27.92,27.3135
2016-08-09,28.1301,28.554,27.5437,28.2326
2016-08-10,27.723,28.312,27.02,28
2016-08-11,28.25,28.2606,27.2097,28.223
2016-08-12,28.158,28.31,27.257,28.348
2016-08-15,28.304,27.435,27.08,28.58
2016-08-16,27.9683,28.3598,28.3282,28.031
2016-08-17,28.335,28.5978,27.433,27.889
2016-08-18,27.3274,27.8,27.517,28.11
2016-08-19,27.3971,28.0283,27.69,27.45
2016-08-22,27.589,27.888,28.1613,27.4595
2016-08-23,27.8148,28.4,28.2488,27.8815
2016-08-24,28.0487,27.7272,26.93,27.6535
2016-08-25,27.3022,27.99,27.26,27.7741
2016-08-26,27.7303,27.1546,26.8636,27.49
2016-08-29,27.812,27.71,26.8961,26.756
2016-08-30,26.92,27.544,26.532,27
2016-08-31,27.173,27.1887,26.43,26.771
2016-09-01,26.619,27.4,27.717,27.1843
2016-09-02,27.603,28,27.235,27.4811
2016-09-06,27.375,27.229,27.5653,27.733
2016-09-07,28.1288,27.58,27.7179,27.99
2016-09-08,27.5589,27.7424,26.41,27.57
2016-09-09,27.41,27.65,26.677,26.9008
2016-09-12,26.1692,27.55,26.5314,26.56
2016-09-13,27.3159,27.7109,27.7,27.0145
2016-09-14,28.0758,29.3212,27.53,28.6509
2016-09-15,29.609,30.2044,29.4983,29.5377
2016-09-16,30.2,30.0879,28.71,29.57
2016-09-19,30.1861,29.109,29.0961,28.617
2016-09-20,28.373,29.03,29.1844,28.8887
2016-09-21,29.4215,29.8372,28.6425,28.7384
2016-09-22,28.7988,29.278,28.9,30.083
2016-09-23,30.012,30.0252,28.0361,29.279
2016-09-26,28.68,29.193,28.2354,29.4
2016-09-27,29.36,29.03,28.819,28.969
2016-09-28,29.7998,29.63,29.7448,29.5112
2016-09-29,28.93,29.12,29.01,28.475
2016-09-30,29.425,28.8088,28.63,28.3768
2016-10-03,28.7087,29.5648,28.89,28.45
2016-10-04,28.738,29.9418,29.1648,28.32
2016-10-05,29.02,29.017,28.8626,29.3977
2016-10-06,29.239,29.958,29.6469,29.0499
2016-10-07,29.4509,29.1,29.5494,29.719
2016-10-10,29.734,30.5593,29.38,29.9247
2016-10-11,29.527,30.5435,29.21,29.9
2016-10-12,29.3654,29.798,29.8819,29.844
2016-10-13,29.4067,30.52,28.97,29.864
2016-10-14,30.41,30.3986,30.307,30.0358
2016-10-17,29.374,29.79,30.397,30.3298
2016-10-18,30.06,30.5075,30.1374,30.7547
2016-10-19,29.9777,29.88,29.73,29.53
2016-10-20,29.805,29.622,29.6311,30.322
2016-10-21,29.6095,30.5685,30.17,29.64
2016-10-24,30.192,29.975,29.57,30.0738
2016-10-25,30.3353,30.98,29.7958,30.1159
2016-10-26,29.04,29.468,28.365,29.4359
2016-10-27,29.9734,29.907,28.946,29.81
2016-10-28,29.4978,29.4934,28.7355,28.55
2016-10-31,29.0052,28.7137,28.7,29.18
2016-11-01,29.446,29.1038,28.8016,28.0136
2016-11-02,29.18,29.4788,29.0402,28.9559
2016-11-03,27.804,28.522,27.8235,28.279
2016-11-04,27.8289,28.933,27.1449,28.02
2016-11-07,28.45,28.2299,27.489,28.2251
2016-11-08,28.4444,28.05,28.619,28.242
2016-11-09,27.72,27.85,27.0915,28.87
2016-11-10,28.0208,28.1978,27.031,27.2639
2016-11-11,27.46,27.3266,26.7526,28.407
2016-11-14,27.2811,27.8143,26.32,27.1205
2016-11-15,26.7312,27.6,27.8574,27.4835
2016-11-16,27.141,27.7949,27,28.147
2016-11-17,28.371,27.5947,27.67,28.1272
2016-11-18,28.11,27.969,28.72,27.827
2016-11-21,27.79,29.0979,28.1617,28.8184
2016-11-22,28.7563,29.243,28.03,28.97
2016-11-23,28.12,28.2079,28.3302,27.9115
2016-11-25,28.4571,28.6059,28.3943,28.2324
2016-11-28,28.9492,29.048,28.4442,28.458
2016-11-29,28.925,29.2755,27.6492,28.283
2016-11-30,28.1,28.78,28.5746,27.88
2016-12-01,27.6722,28.13,28.4889,27.5113
2016-12-02,28.5096,28.5088,27.8599,28.323
2016-12-05,27.6,27.8491,28.032,27.6053
2016-12-06,28.049,27.7,27.64,28.0669
2016-12-07,28.343,28.4034,28.38,28.829
2016-12-08,28.533,29.331,27.68,28.16
2016-12-09,28.7394,28.695,28.2081,28.7744
2016-12-12,29.4978,29.42,28.8598,29.461
2016-12-13,28.74,29.25,28.576,28.9077
2016-12-14,29.17,29.79,29.537,29.8636
2016-12-15,29.118,29.2458,30.0515,30.367
2016-12-16,29.9038,29.705,29.2531,29.8684
2016-12-19,29.87,30.339,29.1608,30.56
2016-12-20,29.547,29.916,29.91,30.2391
2016-12-21,30,30.5,30.341,30.294
2016-12-22,29.192,29.7211,30.12,29.6302
2016-12-23,29.219,29.61,29.9939,29.61
2016-12-27,30.49,29.95,30.1946,29.901
2016-12-28,30.06,29.6481,30.4,30.57
2016-12-29,30.2031,29.685,30.3,29.8243
2016-12-30,29.2361,30,29.1401,29.765
2017-01-03,29.05,30.5035,30.05,30.4382
2017-01-04,29.7614,29.7636,29.2439,29.377
2017-01-05,29.55,29.6117,29.7801,29.6799
2017-01-06,30.637,30.07,29.2414,29.8508
2017-01-09,30.4394,30.361,30.143,29.8347
2017-01-10,29.8766,31.111,30.244,30.4541
2017-01-11,30.513,29.9925,30,30.2805
2017-01-12,30.3429,30.464,30.1738,29.917
2017-01-13,30.6911,30.555,30.1336,30.82
2017-01-17,29.805,30.72,30.72,31
2017-01-18,30,30.626,31.1727,30.4465
2017-01-19,30.92,31.2329,30.8002,31.438
2017-01-20,31.2125,30.4005,30.6263,31
2017-01-23,30,30.9802,30.9243,30.5
2017-01-24,30.6139,30.768,31.131,31.0754
2017-01-25,30.716,31.556,31.43,30.97
2017-01-26,30.9763,32.14,30.7,31.922
2017-01-27,31.535,31.1598,30.6,30.558
2017-01-30,31.2155,30.4779,30.317,31.9
2017-01-31,30.3605,30.7489,30.65,31.4903
2017-02-01,31.866,33.9975,32.0237,32.6656
2017-02-02,33.3306,32.717,32.611,33.1304
2017-02-03,32.9798,32.3741,33.03,32.69
2017-02-06,33.7881,34.002,33.248,33.1247
2017-02-07,33.687,33.8728,33.3779,34.4267
2017-02-08,32.8428,33.103,33.436,33.45
2017-02-09,34.3294,34.269,33.9,34.354
2017-02-10,33.401,34.405,33.5658,33.17
2017-02-13,33.67,34.825,33.8262,34.4556
2017-02-14,34.6271,35.1164,34.1648,35.41
2017-02-15,35.2,34.7011,34.178,35.2416
2017-02-16,34.233,34.077,33.73,34.8043
2017-02-17,34.667,34.2968,34.461,34.59
2017-02-21,35.2466,35.751,34.932,34.398
2017-02-22,34.2334,35.82,34.6734,35.5009
2017-02-23,35.774,35.59,35.529,34.836
2017-02-24,35.5234,35.486,34.51,35.225
2017-02-27,35.848,36.0739,34.65,34.9697
2017-02-28,34.96,35.0644,35.856,35.5643
2017-03-01,35.2758,35.543,34.6381,36.2547
2017-03-02,36,36.0746,36.25,34.98
2017-03-03,36.177,35.4342,35.2109,35.045
2017-03-06,35.197,35.9339,35.6,35.306
2017-03-07,35.067,35.867,36.2152,36.54
2017-03-08,36.3541,36.64,34.903,36.09
2017-03-09,34.727,35.7819,34.2821,35.03
2017-03-10,35.1051,36.0727,35.3,34.992
2017-03-13,35.3615,35.0648,36.027,35.1
2017-03-14,35.354,36.2147,35.49,36.2303
2017-03-15,35.6339,35.3698,35.1635,36.833
2017-03-16,36,35.916,35.912,35.8121
2017-03-17,35.42,35.4,35.4794,36.5318
2017-03-20,35.1,37.04,36.0642,35.527
2017-03-21,36.0993,35.9,36.1574,35.52
2017-03-22,35.9886,36.4,34.98,37.028
2017-03-23,35.976,37.0952,35.2284,35.73
2017-03-24,36.116,37.15,35.4885,36.77
2017-03-27,36.1786,36.155,35.043,35.83
2017-03-28,36.9362,36.3,36.334,36.83
2017-03-29,37.18,36.7515,37.5645,37.67
2017-03-30,37.8133,36.514,37.666,36.6321
2017-03-31,37.5,37.4226,36.8779,37.198
2017-04-03,36.2741,37.12,36.8639,36.462
2017-04-04,36.9217,36.763,36.3309,37.8929
2017-04-05,36.356,37.159,37.7352,36.064
2017-04-06,36.2276,37.11,35.9863,35.988
2017-04-07,36.2446,36.212,37.1035,36.048
2017-04-10,36.1,36.3822,36.152,36.29
2017-04-11,35.958,36.057,36.107,37.1672
2017-04-12,36.6,36.8795,35.2539,36.28
2017-04-13,37.1178,36.656,36.7856,36.7572
2017-04-17,35.9,35.72,36.4892,35.9604
2017-04-18,35.567,36.34,35.6284,36
2017-04-19,37.24,36.5,35.9261,35.47
2017-04-20,36.261,36.56,35.52,37.27
2017-04-21,36.39,36.26,37.1008,36.9523
2017-04-24,37.413,36.9343,36.331,36.03
2017-04-25,36.5085,37.934,37.4273,37.8292
2017-04-26,36.7523,36.33,37.2771,36.12
2017-04-27,37.5389,36.79,36.7305,37.4012
2017-04-28,36.6385,36.212,36.0819,36.2244
2017-05-01,37.102,38.1,36.37,38.204
2017-05-02,37.379,37.8259,36.86,38.7054
2017-05-03,37.7917,37.9453,36.3856,37.635
2017-05-04,36.71,38.299,38.0352,36.9032
2017-05-05,37.1,38.816,38.48,37.33
2017-05-08,37.3017,39.132,37.5322,39.8595
2017-05-09,39.584,40.23,39.808,39.8604
2017-05-10,39.5693,39.717,38.1473,39.614
2017-05-11,39.6102,40.2893,39.9688,40.1381
2017-05-12,39.366,40.376,39.9924,40.35
2017-05-15,40.4211,39.7996,39.3299,40.128
2017-05-16,40.847,39.563,38.96,40.0407
2017-05-17,38.7,39.6618,39.2311,38.0727
2017-05-18,38.0631,38.747,39.3845,39.438
2017-05-19,39.079,40.182,39.1012,38.403
2017-05-22,39.3,39.425,40.0198,39.6312
2017-05-23,40.514,39.163,38.8236,38.52
2017-05-24,40.07,39.3067,38.5034,39.619
2017-05-25,39.3375,40.398,39.6866,39.0555
2017-05-26,39.9,39.83,39.8334,40.0781
2017-05-30,39.473,40.1603,38.4507,38.6224
2017-05-31,39.8924,38.6014,38.517,39.5
2017-06-01,40.154,38.6944,39.671,39.855
2017-06-02,39.761,40.2005,38.7229,39.1118
2017-06-05,38.63,39.1894,39.456,40.3249
2017-06-06,40.201,40.1439,40.224,39.0891
2017-06-07,39.143,40.509,39.29,39.9971
2017-06-08,40.3452,39.874,39.5,40.3613
2017-06-09,38.8258,39.0187,37.243,37.659
2017-06-12,37.08,37.8585,35.8178,37.631
2017-06-13,38.27,38.2167,37.5941,37.5097
2017-06-14,38.654,37.053,36.05,37.74
2017-06-15,37.02,36.33,35.743,36.9005
2017-06-16,36.155,37.124,36.01,37.1323
2017-06-19,36.694,37.937,36.326,37.259
2017-06-20,36.8376,37.0308,36.624,37.898
2017-06-21,37.43,37.9158,37.2548,37.239
2017-06-22,37.2981,37.886,37.01,36.7266
2017-06-23,36.4486,36.91,37.1899,37.86
2017-06-26,38.5901,37.83,36.744,36.519
2017-06-27,37.3284,37.24,35.978,37.3002
2017-06-28,36.8433,37.6268,36.08,38.2454
2017-06-29,37.9622,36.6386,36.64,37.21
2017-06-30,37.2283,37.67,37.431,37.035
2017-07-05,36.0921,36.4722,36.9035,37.3634
2017-07-06,37.462,35.909,36.4115,36.6232
2017-07-07,36.381,37.538,36.45,36.12
2017-07-10,36.2813,37.1636,36.4243,37.451
2017-07-11,37.5566,36.5633,36.843,37.9402
2017-07-12,37.6934,38.356,37.283,37.43
2017-07-13,37.185,38.5169,38.1,38.5306
2017-07-14,37.0263,38.9969,38.061,37.45
2017-07-17,38.633,38.389,37.1809,38.84
2017-07-18,38.6,37.8049,37.7787,38.26
2017-07-19,38.36,39.481,38.6052,39.641
2017-07-20,38.781,39.658,38.4903,38.18
2017-07-21,38.7432,38.25,37.79,37.8313
2017-07-24,38.755,39.93,38.611,38.2667
2017-07-25,38.5,40.05,39.27,39.28
2017-07-26,39.6035,39.3659,40.177,39.675
2017-07-27,38.4395,38.5571,37.796,37.86
2017-07-28,37.7896,37.6931,38.1108,37.53
2017-07-31,38.64,39.3382,38.4893,38.1088
2017-08-01,38.453,38.839,38.0277,38.5257
2017-08-02,39.96,41.6453,39.06,40.837
2017-08-03,40.3779,39.6362,39.508,39.4146
2017-08-04,39.2478,40.01,40,40.5667
2017-08-07,41.221,40.66,40.7569,41.1328
2017-08-08,41.07,41.7173,40.0243,40.53
2017-08-09,40.279,40.8838,41.2593,41.522
2017-08-10,41.813,40,40.3119,39.61
2017-08-11,41.06,40.6253,39.1426,39.99
2017-08-14,41.08,40.799,41.333,41.3205
2017-08-15,41.637,40.5739,41.9,41.1
2017-08-16,41.294,42.1152,40.8669,41.3767
2017-08-17,40.14,40.384,41.02,40.56
2017-08-18,39.834,41.765,39.46,40.406
2017-08-21,39.388,40.2256,39.7445,40.8522
2017-08-22,40.8197,41,39.824,41.481
2017-08-23,40.386,40.3889,39.97,41.011
2017-08-24,42.0413,42.051,39.7168,40.0153
2017-08-25,41.0238,42.11,40.6975,41.872
2017-08-28,40.45,42.1,40.7959,40.3856
2017-08-29,41.106,41.52,42,41.3008
2017-08-30,41.62,41.2675,42.1792,41.3355
2017-08-31,42.04,42.32,41.09,42
2017-09-01,41.6,41.919,42.7453,41.6711
2017-09-05,41.5746,41.0684,42.03,42.2
2017-09-06,42.6162,41.9717,40.99,40.8387
2017-09-07,41.6769,41.75,41.41,41.371
2017-09-08,41.517,42.1846,40.9347,40.1031
2017-09-11,42.105,41.0693,40.08,41.256
2017-09-12,41.5098,41.25,41.2422,41.935
2017-09-13,40.5119,41.62,40.595,40.0846
2017-09-14,40.9419,41.53,41.3691,40.67
2017-09-15,40.5391,41.8137,41.4,40.52
2017-09-18,40.9067,41.896,39.9026,40.6798
2017-09-19,41.8138,40.3265,40.82,39.9151
2017-09-20,41.013,39.974,40.173,39.9406
2017-09-21,40.86,40.38,39.824,38.7867
2017-09-22,39.691,39.8351,38.67,38.7751
2017-09-25,38.2898,39.4919,37.42,38.939
2017-09-26,38.905,39.41,38.827,38.362
